20130109;1457.15;1464.73;1457.15;1461.04;3903
20130110;1461.02;1472.3;1461.02;1471.99;3983
20130111;1472.12;1472.75;1467.58;1471.71;3788
20130114;1472.05;1472.05;1465.69;1470.79;3895
20130115;1470.67;1473.31;1463.76;1472.31;4027
20130116;1472.33;1473.96;1467.6;1472.59;3867
20130117;1472.63;1485.16;1472.63;1481.29;3918
20130118;1480.95;1485.81;1475.81;1485.81;3794
20130122;1485.98;1492.04;1481.16;1491.85;3890
20130123;1492.56;1496.13;1489.9;1494.7;3850
20130124;1494.81;1502.27;1489.46;1495.32;4082
20130125;1494.82;1503.26;1494.82;1502.69;4068
20130128;1502.96;1503.23;1496.33;1500.12;4018
20130129;1500.18;1509.35;1498.09;1507.88;3948
20130130;1507.84;1509.94;1500.11;1501.89;4018
20130131;1501.96;1504.19;1496.76;1498.33;3921
20130201;1498.11;1514.41;1498.11;1513.14;3953
